run,expert_id,before,after
1,0,0.18867924528301885,0.2631578947368421
1,0,0.10810810810810811,0.3414634146341463
1,0,0.6153846153846154,0.5
1,0,0.3684210526315789,0.26315789473684204
1,0,0.33333333333333337,0.4444444444444444
1,0,0.5263157894736842,0.7999999999999999
1,0,0.6086956521739131,0.42857142857142855
1,0,0.47619047619047616,0.4347826086956522
1,0,0.17391304347826086,0.1904761904761905
1,0,0.55,0.45161290322580644
1,1,0.07692307692307693,0.17241379310344826
1,1,0.36363636363636365,0.5106382978723404
1,1,0.46575342465753417,0.5294117647058824
1,1,0.30434782608695654,0.28571428571428575
1,1,0.39999999999999997,0.39999999999999997
1,1,0.39999999999999997,0.631578947368421
1,1,0.5925925925925926,0.4
1,1,0.4000000000000001,0.3076923076923077
1,1,0.08695652173913043,0.2105263157894737
1,1,0.5161290322580646,0.5333333333333333
1,2,0.41025641025641024,0.2222222222222222
1,2,0.25,0.4444444444444445
1,2,0.5974025974025974,0.6111111111111112
1,2,0.27777777777777773,0.35
1,2,0.47826086956521735,0.3684210526315789
1,2,0.5882352941176471,0.5714285714285715
1,2,0.36363636363636365,0.56
1,2,0.3636363636363636,0.5833333333333334
1,2,0.0,0.16
1,2,0.689655172413793,0.4864864864864865
2,0,0.30303030303030304,0.28571428571428575
2,0,0.19999999999999998,0.2222222222222222
2,0,0.5555555555555556,0.5
2,0,0.48275862068965514,0.2820512820512821
2,0,0.47619047619047616,0.45454545454545453
2,0,0.24,0.15999999999999998
2,0,0.4000000000000001,0.3333333333333333
2,0,0.4761904761904762,0.5833333333333334
2,0,0.46511627906976744,0.2777777777777778
2,0,0.6,0.5
2,1,0.28571428571428575,0.3125
2,1,0.2222222222222222,0.2222222222222222
2,1,0.4444444444444444,0.5333333333333333
2,1,0.27450980392156865,0.4642857142857143
2,1,0.41666666666666663,0.47619047619047616
2,1,0.15384615384615383,0.29629629629629634
2,1,0.5161290322580645,0.6153846153846154
2,1,0.4150943396226415,0.5833333333333334
2,1,0.47368421052631576,0.5106382978723404
