run,expert_id,before,after
1,0,0.413793103448275,0.13953488372093
1,0,0.363636363636363,0.909090909090909
1,0,0.217391304347826,0.340425531914893
1,0,0.5,0.5
1,0,0.417910447761194,0.426229508196721
1,0,0.488372093023255,0.505050505050505
1,0,0.28,0.4
1,0,0.296296296296296,0.266666666666666
1,0,0.384615384615384,0.35
1,0,0.432432432432432,0.571428571428571
1,1,0.342857142857142,0.48
1,1,0.571428571428571,0.909090909090909
1,1,0.241379310344827,0.313725490196078
1,1,0.551724137931034,0.461538461538461
1,1,0.253968253968253,0.436363636363636
1,1,0.551020408163265,0.439560439560439
1,1,0.238095238095238,0.355555555555555
1,1,0.17391304347826,0.344827586206896
1,1,0.458333333333333,0.377358490566037
1,1,0.38095238095238,0.5
2,0,0.176470588235294,0.444444444444444
2,0,0.37037037037037,0.96
2,0,0.26865671641791,0.232558139534883
2,0,0.56,0.521739130434782
2,0,0.431818181818181,0.426229508196721
2,0,0.451612903225806,0.563106796116504
2,0,0.384615384615384,0.456140350877193
2,0,0.24,0.260869565217391
2,0,0.35,0.30188679245283
2,0,0.388888888888888,0.555555555555555
2,1,0.363636363636363,0.363636363636363
2,1,0.521739130434782,0.571428571428571
2,1,0.204081632653061,0.32
2,1,0.416666666666666,0.3
2,1,0.310344827586206,0.492753623188405
2,1,0.43010752688172,0.488372093023255
2,1,0.256410256410256,0.385964912280701
2,1,0.333333333333333,0.16
2,1,0.390243902439024,0.521739130434782
2,1,0.622222222222222,0.528301886792452
3,0,0.461538461538461,0.4375
3,0,0.4,0.4
3,0,0.313725490196078,0.307692307692307
3,0,0.538461538461538,0.538461538461538
3,0,0.366197183098591,0.378378378378378
3,0,0.580645161290322,0.680851063829787
3,0,0.448275862068965,0.412698412698412
3,0,0.352941176470588,0.2
3,0,0.461538461538461,0.313725490196078
3,0,0.745098039215686,0.363636363636363
3,1,0.399999999999999,0.294117647058823
3,1,0.4,0.363636363636363
3,1,0.321428571428571,0.166666666666666
3,1,0.242424242424242,0.444444444444444
3,1,0.317460317460317,0.43076923076923
3,1,0.555555555555555,0.531914893617021
3,1,0.382978723404255,0.466666666666666
3,1,0.413793103448275,0.238095238095238
3,1,0.439024390243902,0.41860465116279
3,1,0.478260869565217,0.530612244897959
4,0,0.303030303030303,0.355555555555555
4,0,0.374999999999999,0.384615384615384
4,0,0.222222222222222,0.274509803921568
4,0,0.461538461538461,0.285714285714285
4,0,0.493150684931506,0.342857142857142
4,0,0.568627450980392,0.652173913043478
4,0,0.393442622950819,0.157894736842105
4,0,0.296296296296296,0.232558139534883
4,0,0.436363636363636,0.4
4,0,0.583333333333333,0.41025641025641
4,1,0.27906976744186,0.358974358974359
4,1,0.454545454545454,0.571428571428571
4,1,0.260869565217391,0.222222222222222
4,1,0.444444444444444,0.583333333333333
4,1,0.444444444444444,0.379746835443038
4,1,0.611570247933884,0.548672566371681
4,1,0.304347826086956,0.387096774193548
4,1,0.384615384615384,0.347826086956521
4,1,0.545454545454545,0.382978723404255
4,1,0.411764705882352,0.313725490196078
5,0,0.473684210526315,0.421052631578947
5,0,0.48,0.7
5,0,0.204081632653061,0.166666666666666
5,0,0.363636363636363,0.37037037037037
5,0,0.409638554216867,0.626865671641791
5,0,0.583333333333333,0.561797752808988
5,0,0.227272727272727,0.212765957446808
5,0,0.08,0.249999999999999
5,0,0.372093023255813,0.444444444444444
5,0,0.454545454545454,0.363636363636363
5,1,0.352941176470588,0.19047619047619
5,1,0.666666666666666,0.181818181818181
5,1,0.199999999999999,0.285714285714285
5,1,0.275862068965517,0.296296296296296
5,1,0.430379746835443,0.428571428571428
5,1,0.461538461538461,0.591836734693877
5,1,0.355555555555555,0.530612244897959
5,1,0.294117647058823,0.285714285714285
5,1,0.436363636363636,0.458333333333333
5,1,0.421052631578947,0.411764705882352
6,0,0.324324324324324,0.4375
6,0,0.444444444444444,0.4
6,0,0.266666666666666,0.307692307692307
6,0,0.538461538461538,0.538461538461538
6,0,0.399999999999999,0.378378378378378
6,0,0.51063829787234,0.680851063829787
6,0,0.256410256410256,0.412698412698412
6,0,0.210526315789473,0.2
6,0,0.307692307692307,0.313725490196078
6,0,0.612244897959183,0.363636363636363
6,1,0.297872340425531,0.294117647058823
6,1,0.545454545454545,0.363636363636363
6,1,0.111111111111111,0.166666666666666
6,1,0.5,0.444444444444444
6,1,0.463768115942029,0.43076923076923
6,1,0.672566371681415,0.531914893617021
6,1,0.416666666666666,0.466666666666666
6,1,0.17391304347826,0.238095238095238
6,1,0.421052631578947,0.41860465116279
6,1,0.473684210526315,0.530612244897959
7,0,0.303030303030303,0.424242424242424
7,0,0.374999999999999,0.857142857142857
7,0,0.222222222222222,0.297872340425531
7,0,0.461538461538461,0.380952380952381
7,0,0.493150684931506,0.46875
7,0,0.568627450980392,0.506024096385542
7,0,0.393442622950819,0.318181818181818
7,0,0.296296296296296,0.242424242424242
7,0,0.436363636363636,0.36734693877551
7,0,0.583333333333333,0.59090909090909
7,1,0.27906976744186,0.41860465116279
7,1,0.454545454545454,0.413793103448275
7,1,0.260869565217391,0.29090909090909
7,1,0.444444444444444,0.413793103448275
7,1,0.444444444444444,0.459459459459459
7,1,0.611570247933884,0.673469387755102
7,1,0.304347826086956,0.227272727272727
7,1,0.384615384615384,0.357142857142857
7,1,0.545454545454545,0.399999999999999
7,1,0.411764705882352,0.266666666666666
8,0,0.31578947368421,0.355555555555555
8,0,0.5,0.384615384615384
8,0,0.235294117647058,0.274509803921568
8,0,0.479999999999999,0.285714285714285
8,0,0.285714285714285,0.342857142857142
8,0,0.485436893203883,0.652173913043478
8,0,0.417910447761194,0.157894736842105
8,0,0.292682926829268,0.232558139534883
8,0,0.41860465116279,0.4
8,0,0.444444444444444,0.41025641025641
8,1,0.285714285714285,0.358974358974359
8,1,0.4,0.571428571428571
8,1,0.29090909090909,0.222222222222222
8,1,0.521739130434782,0.583333333333333
8,1,0.450704225352112,0.379746835443038
8,1,0.59047619047619,0.548672566371681
8,1,0.439999999999999,0.387096774193548
8,1,0.258064516129032,0.347826086956521
8,1,0.375,0.382978723404255
8,1,0.41025641025641,0.313725490196078
9,0,0.473684210526315,0.238095238095238
9,0,0.48,0.454545454545454
9,0,0.204081632653061,0.25
9,0,0.363636363636363,0.5
9,0,0.409638554216867,0.525
9,0,0.583333333333333,0.62135922330097
9,0,0.227272727272727,0.36
9,0,0.08,0.23076923076923
9,0,0.372093023255813,0.263157894736842
9,0,0.454545454545454,0.521739130434782
9,1,0.352941176470588,0.545454545454545
9,1,0.666666666666666,0.571428571428571
9,1,0.199999999999999,0.296296296296296
9,1,0.275862068965517,0.333333333333333
9,1,0.430379746835443,0.394366197183098
9,1,0.461538461538461,0.494623655913978
9,1,0.355555555555555,0.421052631578947
9,1,0.294117647058823,0.272727272727272
9,1,0.436363636363636,0.434782608695652
9,1,0.421052631578947,0.36
10,0,0.24,0.32258064516129
10,0,0.454545454545454,0.454545454545454
10,0,0.25531914893617,0.25531914893617
10,0,0.538461538461538,0.457142857142857
10,0,0.394366197183098,0.307692307692307
10,0,0.36144578313253,0.630434782608695
10,0,0.385964912280701,0.423076923076923
10,0,0.19047619047619,0.357142857142857
10,0,0.324324324324324,0.5
10,0,0.228571428571428,0.461538461538461
10,1,0.193548387096774,0.352941176470588
10,1,0.909090909090909,0.909090909090909
10,1,0.311111111111111,0.27906976744186
10,1,0.416666666666666,0.344827586206896
10,1,0.413793103448275,0.333333333333333
10,1,0.385542168674698,0.43010752688172
10,1,0.272727272727272,0.333333333333333
10,1,0.166666666666666,0.342857142857142
10,1,0.321428571428571,0.511627906976744
10,1,0.228571428571428,0.387096774193548
11,0,0.357142857142857,0.232558139534883
11,0,0.7,0.583333333333333
11,0,0.297872340425531,0.340425531914893
11,0,0.538461538461538,0.615384615384615
11,0,0.444444444444444,0.477611940298507
11,0,0.488372093023255,0.684684684684684
11,0,0.458333333333333,0.372093023255813
11,0,0.153846153846153,0.32
11,0,0.363636363636363,0.5
11,0,0.4,0.31578947368421
11,1,0.428571428571428,0.181818181818181
11,1,0.411764705882352,0.761904761904762
11,1,0.105263157894736,0.333333333333333
11,1,0.583333333333333,0.296296296296296
11,1,0.5,0.301369863013698
11,1,0.534883720930232,0.640776699029126
11,1,0.526315789473684,0.413793103448275
11,1,0.285714285714285,0.3
11,1,0.333333333333333,0.35
11,1,0.536585365853658,0.352941176470588
12,0,0.387096774193548,0.355555555555555
12,0,0.666666666666666,0.909090909090909
12,0,0.327272727272727,0.327272727272727
12,0,0.484848484848484,0.484848484848484
12,0,0.439024390243902,0.439024390243902
12,0,0.357142857142857,0.357142857142857
12,0,0.329411764705882,0.329411764705882
12,0,0.32,0.32
12,0,0.3,0.3
12,0,0.378378378378378,0.378378378378378
12,1,0.5625,0.358974358974359
12,1,0.695652173913043,0.48
12,1,0.235294117647058,0.235294117647058
12,1,0.27906976744186,0.27906976744186
12,1,0.290322580645161,0.290322580645161
12,1,0.587155963302752,0.587155963302752
12,1,0.340425531914893,0.340425531914893
12,1,0.451612903225806,0.451612903225806
12,1,0.325581395348837,0.325581395348837
12,1,0.65,0.65
13,0,0.25,0.32258064516129
13,0,0.32258064516129,0.454545454545454
13,0,0.325581395348837,0.296296296296296
13,0,0.3,0.592592592592592
13,0,0.395348837209302,0.469135802469135
13,0,0.516853932584269,0.457831325301204
13,0,0.28,0.464285714285714
13,0,0.2,0.16
13,0,0.352941176470588,0.416666666666666
13,0,0.516129032258064,0.545454545454545
13,1,0.3125,0.352941176470588
13,1,0.387096774193548,0.344827586206896
13,1,0.285714285714285,0.285714285714285
13,1,0.583333333333333,0.206896551724137
13,1,0.432432432432432,0.399999999999999
13,1,0.62135922330097,0.594059405940594
13,1,0.411764705882352,0.24
13,1,0.521739130434782,0.303030303030303
13,1,0.358974358974359,0.35
13,1,0.533333333333333,0.564102564102564
14,0,0.388888888888888,0.424242424242424
14,0,0.5,0.521739130434782
14,0,0.24,0.25
14,0,0.444444444444444,0.428571428571428
14,0,0.369230769230769,0.441558441558441
14,0,0.473118279569892,0.468085106382978
14,0,0.377358490566037,0.377358490566037
14,0,0.206896551724137,0.206896551724137
14,0,0.434782608695652,0.434782608695652
14,0,0.423076923076923,0.423076923076923
14,1,0.324324324324324,0.41860465116279
14,1,0.571428571428571,0.484848484848484
14,1,0.216216216216216,0.350877192982456
14,1,0.5,0.482758620689655
14,1,0.369230769230769,0.276923076923076
14,1,0.58,0.58
14,1,0.292682926829268,0.292682926829268
14,1,0.222222222222222,0.222222222222222
14,1,0.317460317460317,0.317460317460317
14,1,0.439024390243902,0.439024390243902
15,0,0.355555555555555,0.232558139534883
15,0,0.571428571428571,0.583333333333333
15,0,0.307692307692307,0.340425531914893
15,0,0.56,0.615384615384615
15,0,0.4375,0.477611940298507
15,0,0.585858585858585,0.684684684684684
15,0,0.260869565217391,0.372093023255813
15,0,0.333333333333333,0.32
15,0,0.35,0.5
15,0,0.533333333333333,0.31578947368421
15,1,0.358974358974359,0.181818181818181
15,1,0.666666666666666,0.761904761904762
15,1,0.222222222222222,0.333333333333333
15,1,0.307692307692307,0.296296296296296
15,1,0.394366197183098,0.301369863013698
15,1,0.449438202247191,0.640776699029126
15,1,0.426229508196721,0.413793103448275
15,1,0.266666666666666,0.3
15,1,0.24390243902439,0.35
15,1,0.465116279069767,0.352941176470588
16,0,0.387096774193548,0.355555555555555
16,0,0.666666666666666,0.909090909090909
16,0,0.327272727272727,0.327272727272727
16,0,0.484848484848484,0.484848484848484
16,0,0.439024390243902,0.439024390243902
16,0,0.357142857142857,0.357142857142857
16,0,0.329411764705882,0.329411764705882
16,0,0.32,0.32
16,0,0.3,0.3
16,0,0.378378378378378,0.378378378378378
16,1,0.5625,0.358974358974359
16,1,0.695652173913043,0.48
16,1,0.235294117647058,0.235294117647058
16,1,0.27906976744186,0.27906976744186
16,1,0.290322580645161,0.290322580645161
16,1,0.587155963302752,0.587155963302752
16,1,0.340425531914893,0.340425531914893
16,1,0.451612903225806,0.451612903225806
16,1,0.325581395348837,0.325581395348837
16,1,0.65,0.65
17,0,0.25,0.457142857142857
17,0,0.32258064516129,0.466666666666666
17,0,0.325581395348837,0.216216216216216
17,0,0.3,0.416666666666666
17,0,0.395348837209302,0.405797101449275
17,0,0.516853932584269,0.444444444444444
17,0,0.28,0.338461538461538
17,0,0.2,0.41025641025641
17,0,0.352941176470588,0.456140350877193
17,0,0.516129032258064,0.465116279069767
17,1,0.3125,0.235294117647058
17,1,0.387096774193548,0.54054054054054
17,1,0.285714285714285,0.157894736842105
17,1,0.583333333333333,0.5
17,1,0.432432432432432,0.363636363636363
17,1,0.62135922330097,0.457831325301204
17,1,0.411764705882352,0.43076923076923
17,1,0.521739130434782,0.31578947368421
17,1,0.358974358974359,0.358974358974359
17,1,0.533333333333333,0.529411764705882
18,0,0.3,0.232558139534883
18,0,0.476190476190476,0.583333333333333
18,0,0.227272727272727,0.340425531914893
18,0,0.384615384615384,0.615384615384615
18,0,0.388888888888888,0.477611940298507
18,0,0.568181818181818,0.684684684684684
18,0,0.307692307692307,0.372093023255813
