run,expert_id,before,after
1,0,0.5176470588235293,0.4269662921348315
1,0,0.3333333333333333,0.33333333333333337
1,0,0.4242424242424242,0.56
1,0,0.48979591836734687,0.44000000000000006
1,0,0.3125,0.41379310344827586
1,0,0.6461538461538462,0.5714285714285715
1,0,0.2173913043478261,0.2439024390243902
1,0,0.45714285714285713,0.4375
1,0,0.56,0.5
1,0,0.37499999999999994,0.4242424242424242
1,1,0.4054054054054054,0.4489795918367347
1,1,0.2,0.26666666666666666
1,1,0.5263157894736842,0.4242424242424242
1,1,0.4888888888888889,0.4888888888888889
1,1,0.11764705882352941,0.3333333333333333
1,1,0.59375,0.43902439024390244
1,1,0.2033898305084746,0.4102564102564103
1,1,0.30769230769230765,0.5161290322580646
1,1,0.56,0.56
1,1,0.31818181818181823,0.5333333333333333
2,0,0.6272727272727273,0.6857142857142857
2,0,0.42857142857142855,0.4583333333333333
2,0,0.3043478260869565,0.5105263157894737
2,0,0.4545454545454546,0.41666666666666663
2,0,0.45,0.43636363636363634
2,0,0.49275362318840576,0.4508771929824562
2,0,0.5925925925925927,0.5517241379310345
2,0,0.37142857142857144,0.4283582089552239
2,0,0.2999999999999999,0.5384615384615385
2,0,0.36842105263157887,0.4444444444444445
2,1,0.6,0.6
2,1,0.4666666666666667,0.456140350877193
2,1,0.26666666666666666,0.4347826086956522
2,1,0.5,0.42105263157894735
2,1,0.3673469387755102,0.41025641025641024
2,1,0.5333333333333333,0.4166666666666667
2,1,0.6666666666666667,0.4545454545454546
2,1,0.3,0.4333333333333333
2,1,0.29268292682926833,0.5
2,1,0.24242424242424246,0.3636363636363637
3,0,0.5333333333333333,0.5263157894736842
3,0,0.5454545454545454,0.5454545454545454
3,0,0.6363636363636364,0.3703703703703704
3,0,0.11764705882352941,0.12121212121212122
3,0,0.4477611940298507,0.5396825396825397
3,0,0.6,0.8461538461538461
3,0,0.3,0.3177570093457944
3,0,0.29629629629629634,0.5142857142857142
3,0,0.41666666666666663,0.25
3,0,0.6666666666666666,0.7368421052631579
3,1,0.4761904761904762,1.0
3,1,0.48484848484848486,0.18181818181818182
3,1,0.4347826086956522,0.4827586206896552
3,1,0.125,0.12499999999999999
3,1,0.4444444444444445,0.5
3,1,0.6,0.8333333333333334
3,1,0.25,0.2985074626865672
3,1,0.47826086956521735,0.47826086956521735
3,1,0.2941176470588235,0.3783783783783784
3,1,0.631578947368421,0.4
4,0,0.4307692307692308,0.4067796610169491
4,0,0.6,0.3157894736842105
4,0,0.6122448979591836,0.3888888888888889
